IDREGION,FYEAR,DEKAD,FAPAR
FRG05,2015,35,64.96047583645704
FRG05,2015,36,66.3740732819717
FRG05,2016,1,68.13402990288475
FRG05,2016,2,69.5932214030308
FRG05,2016,3,70.54974718694767
FRG05,2016,4,71.35623122117453
FRG05,2016,5,71.84170318381359
FRG05,2016,6,71.80883477068099
FRG05,2016,7,71.64193476037632
FRG05,2016,8,71.63705114214252
FRG05,2016,9,71.73002025624517
FRG05,2016,10,72.20116604475368
FRG05,2016,11,72.19347064492274
FRG05,2016,12,71.72599017309561
FRG05,2016,13,70.50012823640641
FRG05,2016,14,68.99452770048799
FRG05,2016,15,67.19552457975763
FRG05,2016,16,65.16055949301487
FRG05,2016,17,63.4200386947765
FRG05,2016,18,61.989634836588266
FRG05,2016,19,60.52668994740122
FRG05,2016,20,58.96824269616674
FRG05,2016,21,56.88769993018023
FRG05,2016,22,54.27989262701766
FRG05,2016,23,51.88576097330253
FRG05,2016,24,49.52275827816465
FRG05,2016,25,46.96579935253087
FRG05,2016,26,45.09468611847642
FRG05,2016,27,43.92420479603961
FRG05,2016,28,43.44029629163925
FRG05,2016,29,43.66141295888952
FRG05,2016,30,44.097788193233406
FRG05,2016,31,44.7020806660286
FRG05,2016,32,45.36083775786359
FRG05,2016,33,46.31172036230141
FRG05,2016,34,47.6113217600711
FRG05,2016,35,48.96878629724163
FRG05,2016,36,50.15982953102099
FRG05,2017,1,51.30351825101732
FRG05,2017,2,52.5637853932946
FRG05,2017,3,54.11195825594925
FRG05,2017,4,56.31857066370839
FRG05,2017,5,59.11792528314518
FRG05,2017,6,62.66296604076312
FRG05,2017,7,65.91485432121824
FRG05,2017,8,70.00914815236881
FRG05,2017,9,73.52265548711793
FRG05,2017,10,75.97185658437998
FRG05,2017,11,76.32281361713405
FRG05,2017,12,75.08011417110812
FRG05,2017,13,73.01735264272799
FRG05,2017,14,70.63133387033645
FRG05,2017,15,67.83065809071442
FRG05,2017,16,64.10585901882025
FRG05,2017,17,60.545676558224976
FRG05,2017,18,57.34995091862128
FRG05,2017,19,54.97198820757113
FRG05,2017,20,53.37926205342117
FRG05,2017,21,52.3834392903507
FRG05,2017,22,51.59153135966817
FRG05,2017,23,50.957414503453926
FRG05,2017,24,50.41904951862072
FRG05,2017,25,50.30269636885565
FRG05,2017,26,50.95682744291267
FRG05,2017,27,52.26352347600374
FRG05,2017,28,53.99435499483557
FRG05,2017,29,55.73608046959189
FRG05,2017,30,56.8870686792351
FRG05,2017,31,57.145021396380336
FRG05,2017,32,56.37575706132604
FRG05,2017,33,54.90340517181312
FRG05,2017,34,53.29960370598232
FRG05,2017,35,52.56432485621907
FRG05,2017,36,53.11968225395872
FRG05,2018,1,55.07113353948747
FRG05,2018,2,57.73825576443518
FRG05,2018,3,60.35093925680259
FRG05,2018,4,62.60796052560962
FRG05,2018,5,63.69039310474182
FRG05,2018,6,64.1971107073874
FRG05,2018,7,64.62932277885452
FRG05,2018,8,65.66297368475233
FRG05,2018,9,67.62978181074479
FRG05,2018,10,70.56815611451918
FRG05,2018,11,73.13787748163497
FRG05,2018,12,74.47145782243008
FRG05,2018,13,73.98839602614835
FRG05,2018,14,72.1865173992005
FRG05,2018,15,69.76219839264459
FRG05,2018,16,67.08306324964558
FRG05,2018,17,64.70131938354434
FRG05,2018,18,62.426392818551655
FRG05,2018,19,60.36446661288211
FRG05,2018,20,58.29002590942176
FRG05,2018,21,56.26155972942433
FRG05,2018,22,53.748682300500285
FRG05,2018,23,51.50596791152328
FRG05,2018,24,49.24079972601173
FRG05,2018,25,46.82940421799219
FRG05,2018,26,45.01668685141555
FRG05,2018,27,44.04520469960712
FRG05,2018,28,44.19513852513284
FRG05,2018,29,45.18883200304556
FRG05,2018,30,46.54138342757238
FRG05,2018,31,47.96867270262838
FRG05,2018,32,49.13730449634837
FRG05,2018,33,50.18120724223233
FRG05,2018,34,51.357001566449405
FRG05,2018,35,52.93913708277433
FRG05,2018,36,54.59081727232213
FRG05,2019,1,56.49804316929068
FRG05,2019,2,58.42440473405106
FRG05,2019,3,60.3932585756832
FRG05,2019,4,62.55253485489882
FRG05,2019,5,64.72469992718787
FRG05,2019,6,67.36358394265999
FRG05,2019,7,69.55950899057473
FRG05,2019,8,72.3426597457746
FRG05,2019,9,74.71157151456035
FRG05,2019,10,76.26269058754217
FRG05,2019,11,76.50347702281707
FRG05,2019,12,75.77905747931132
FRG05,2019,13,74.16139588940278
FRG05,2019,14,72.00732573410244
FRG05,2019,15,69.17015325423216
FRG05,2019,16,65.25342994577352
FRG05,2019,17,61.14380513605521
FRG05,2019,18,56.88010241105959
FRG05,2019,19,53.17857699628818
FRG05,2019,20,50.49506585199473
FRG05,2019,21,49.44506477452947
FRG05,2019,22,50.13547777137575
FRG05,2019,23,51.49135728228717
FRG05,2019,24,52.518907622543
FRG05,2019,25,52.45716691306792
FRG05,2019,26,52.257725748865646
FRG05,2019,27,52.84563961804479
FRG05,2019,28,54.50645086184865
FRG05,2019,29,56.77187799489531
FRG05,2019,30,58.58610454940009
FRG05,2019,31,59.35527296906664
FRG05,2019,32,58.873644427621066
FRG05,2019,33,57.88123686915272
FRG05,2019,34,56.95754649892803
FRG05,2019,35,56.44277035545767
FRG05,2019,36,56.46518226715098
FRG05,2020,1,57.46668407337946
FRG05,2020,2,59.18807785485179
FRG05,2020,3,60.91024909250048
FRG05,2020,4,62.47633353118454
FRG05,2020,5,63.80663659840979
FRG05,2020,6,64.94650698960183
FRG05,2020,7,65.99060945508526
FRG05,2020,8,67.1191106678446
FRG05,2020,9,68.08835235385426
FRG05,2020,10,68.63242702411307
FRG05,2020,11,68.52144412456695
FRG05,2020,12,67.6984773565961
FRG05,2020,13,66.14380850953407
FRG05,2020,14,64.09113225222325
FRG05,2020,15,62.02668962073529
FRG05,2020,16,60.5511757717648
FRG05,2020,17,60.33581922901288
FRG05,2020,18,61.016700524915386
FRG05,2020,19,61.678491727563376
FRG05,2020,20,61.47854352552266
FRG05,2020,21,59.97734143216335
FRG05,2020,22,57.6443440976361
FRG05,2020,23,55.700897263970425
FRG05,2020,24,54.285012282618375
FRG05,2020,25,53.02966395586837
FRG05,2020,26,52.04462577390836
FRG05,2020,27,51.96365655477787
FRG05,2020,28,53.20642905030225
FRG05,2020,29,55.61078993060146
FRG05,2020,30,58.4347469781632
FRG05,2020,31,61.30875483244649
FRG05,2020,32,63.17446289070998
FRG05,2020,33,64.01190088943352
FRG05,2020,34,63.81500551045444
FRG05,2020,35,63.09597317006135
FRG05,2020,36,61.949533415872
FRG05,2021,1,60.65381063490687
FRG05,2021,2,59.869230684383375
FRG05,2021,3,60.10210514755979
FRG05,2021,4,61.372548649572906
FRG05,2021,5,63.37273393878869
FRG05,2021,6,65.75619202442574
FRG05,2021,7,67.56698174757237
FRG05,2021,8,69.47447809448572
FRG05,2021,9,71.07877310798094
FRG05,2021,10,72.17541732922966
FRG05,2021,11,72.22930098331936
FRG05,2021,12,71.25379966493246
FRG05,2021,13,69.96377986405001
FRG05,2021,14,68.47782773878298
FRG05,2021,15,66.89100509508727
FRG05,2021,16,64.8862816990597
FRG05,2021,17,63.28085712891632
FRG05,2021,18,62.517122971320894
FRG05,2021,19,62.57022528799572
FRG05,2021,20,62.98768081177892
FRG05,2021,21,63.11184775433179
FRG05,2021,22,62.59632638902093
FRG05,2021,23,61.39629205819495
FRG05,2021,24,59.37410232756683
FRG05,2021,25,56.68649800751924
FRG05,2021,26,54.49460206244082
FRG05,2021,27,53.22805621485557
FRG05,2021,28,53.08385622665835
FRG05,2021,29,53.764196761368375
FRG05,2021,30,54.8307709606686
FRG05,2021,31,55.65056743840263
FRG05,2021,32,55.85203036232964
FRG05,2021,33,55.75451032973858
FRG05,2021,34,55.90403750397079
FRG05,2021,35,56.745644031484176
FRG05,2021,36,57.985221772590805
FRG05,2022,1,59.73810718546616
FRG05,2022,2,61.50936147714267
FRG05,2022,3,63.19432605480765
FRG05,2022,4,65.08787228527538
FRG05,2022,5,67.16231647812907
FRG05,2022,6,69.45614485760665
FRG05,2022,7,71.22467322899719
FRG05,2022,8,73.0892426512013
FRG05,2022,9,74.51451669870413
FRG05,2022,10,75.29649770681452
FRG05,2022,11,75.1010164488762
FRG05,2022,12,74.02413397109547
FRG05,2022,13,71.91033407744968
FRG05,2022,14,68.87219259655828
FRG05,2022,15,65.08705524263638
FRG05,2022,16,60.902110805936616
FRG05,2022,17,57.56624953612554
FRG05,2022,18,54.8567861272492
FRG05,2022,19,52.27514606935932
FRG05,2022,20,49.11292472641218
FRG05,2022,21,45.53105449437459
FRG05,2022,22,41.87133929681831
FRG05,2022,23,39.175509963970015
FRG05,2022,24,37.72282652466202
FRG05,2022,25,37.894532446309626
FRG05,2022,26,39.70494537666491
FRG05,2022,27,43.20500340567177
FRG05,2022,28,47.93365731742263
FRG05,2022,29,53.40029230410856
FRG05,2022,30,58.93015894321078
FRG05,2022,31,64.03334628581707
FRG05,2022,32,66.93595527109355
FRG05,2022,33,67.85542348539792
FRG05,2022,34,67.37860572799427
FRG05,2022,35,66.71586077906484
FRG05,2022,36,66.31927137826636
FRH02,2000,15,60.06756273208397
FRH02,2000,19,61.94103217882678
FRH02,2000,21,62.694237838977294
FRH02,2000,22,63.53376011133139
FRH02,2000,23,64.71084243631144
FRH02,2000,24,65.49776382951318
FRH02,2000,25,66.48003428889382
FRH02,2000,26,66.87132487708705
FRH02,2000,27,67.0231052118997
FRH02,2000,28,66.17301534306667
FRH02,2000,29,64.82588618245121
FRH02,2000,30,62.98109970389482
FRH02,2000,31,60.72326176300786
FRH02,2000,32,58.11555794413223
FRH02,2000,33,56.26745739713519
FRH02,2000,34,54.839391585796776
FRH02,2000,35,54.15995306967911
FRH02,2000,36,53.6500203041847
FRH02,2001,1,52.98390628221424
FRH02,2001,2,52.80652009335375
FRH02,2001,3,52.92022211892144
FRH02,2001,4,53.1766259499676
FRH02,2001,5,53.56846174486596
FRH02,2001,6,53.52067533926024
FRH02,2001,7,53.18711069185487
FRH02,2001,8,53.28777196576229
FRH02,2001,9,53.27032011047983
FRH02,2001,10,53.91733027165649
FRH02,2001,11,55.13347215371501
FRH02,2001,12,56.31758317448708
FRH02,2001,13,57.79456597870313
FRH02,2001,14,59.5540121756198
FRH02,2001,15,61.101611456022994
FRH02,2001,16,62.35386230495703
FRH02,2001,17,62.83373076577208
FRH02,2001,18,63.306282943074095
FRH02,2001,19,63.79309105827246
FRH02,2001,20,63.95442852123187
FRH02,2001,21,64.36402528859487
FRH02,2001,22,64.75863477084172
FRH02,2001,23,64.92881232503073
FRH02,2001,24,64.91961797751739
FRH02,2001,25,64.57350675798128
FRH02,2001,26,63.8385115146644
FRH02,2001,27,63.18263658949734
FRH02,2001,28,62.76559917285644
FRH02,2001,29,62.34019308898256
FRH02,2001,30,62.05835037308284
FRH02,2001,31,61.52523314681384
FRH02,2001,32,60.468620000139815
FRH02,2001,33,59.50377842017664
FRH02,2001,34,58.09619262893731
FRH02,2001,35,56.75985185602502
FRH02,2001,36,55.44084060006117
FRH02,2002,1,53.78816242607213
FRH02,2002,2,52.657233844887024
FRH02,2002,3,52.15222496828429
FRH02,2002,4,52.68538089230492
FRH02,2002,5,53.63070794982903
FRH02,2002,6,54.54259161012089
FRH02,2002,7,55.16711744303579
FRH02,2002,8,56.62663915252498
FRH02,2002,9,58.06387683177838
FRH02,2002,10,59.872231317823534
FRH02,2002,11,61.2646304305429
FRH02,2002,12,62.1414825139346
FRH02,2002,13,62.926953764948514
FRH02,2002,14,63.54233672786193
FRH02,2002,15,63.54397844461753
FRH02,2002,16,63.46339421312882
FRH02,2002,17,62.98783305602669
FRH02,2002,18,62.37876792294602
FRH02,2002,19,62.39432683935955
FRH02,2002,20,62.92623968882104
FRH02,2002,21,63.76527660767056
FRH02,2002,22,64.98478067699921
FRH02,2002,23,66.02890041710617
FRH02,2002,24,66.48089919543332
FRH02,2002,25,66.0761892845142
FRH02,2002,26,64.94080136022532
FRH02,2002,27,63.36505523907397
FRH02,2002,28,61.398244712830405
FRH02,2002,29,59.70871922260685
FRH02,2002,30,58.36090774538812
FRH02,2002,31,56.94691062716751
FRH02,2002,32,55.8401268996578
FRH02,2002,33,54.59343320026057
FRH02,2002,34,53.4950270611445
FRH02,2002,35,52.285966271355285
FRH02,2002,36,51.825603329416175
FRH02,2003,1,51.65272618773893
FRH02,2003,2,51.29729875665794
FRH02,2003,3,50.97666115363998
FRH02,2003,4,51.16587702133592
FRH02,2003,5,51.67708912841707
FRH02,2003,6,52.72852395925395
FRH02,2003,7,53.80007520756532
FRH02,2003,8,55.22826284299536
FRH02,2003,9,56.688752237075946
FRH02,2003,10,58.23694802325437
FRH02,2003,11,59.330368096983705
FRH02,2003,12,60.146566543863074
FRH02,2003,13,60.75423593620987
FRH02,2003,14,61.28164095475572
FRH02,2003,15,61.71417115648553
FRH02,2003,16,61.99785101392368
FRH02,2003,17,62.21302441703292
FRH02,2003,18,62.25939640479787
FRH02,2003,19,62.13102981385215
FRH02,2003,20,61.76118249593562
FRH02,2003,21,61.00413815805605
FRH02,2003,22,59.62667865254988
FRH02,2003,23,57.862103233850725
FRH02,2003,24,55.87726121834304
FRH02,2003,25,53.76744372346254
FRH02,2003,26,52.24126957004245
FRH02,2003,27,51.82652023753396
FRH02,2003,28,52.144674046902296
FRH02,2003,29,53.23642173174655
FRH02,2003,30,54.15392121182874
FRH02,2003,31,54.7579361652744
FRH02,2003,32,54.93223202883674
FRH02,2003,33,55.357683148810445
FRH02,2003,34,56.12741117982932
FRH02,2003,35,56.92340301762575
FRH02,2003,36,57.63957155970147
FRH02,2004,1,58.268760351630185
FRH02,2004,2,58.86154069364542
FRH02,2004,3,59.8269304796871
FRH02,2004,4,60.94344983997775
FRH02,2004,5,61.48246560253823
FRH02,2004,6,61.13421230263218
FRH02,2004,7,60.61754389522391
FRH02,2004,8,60.11655329895903
FRH02,2004,9,59.93452882281628
FRH02,2004,10,60.12814827022048
FRH02,2004,11,60.74847637553655
FRH02,2004,12,61.549005710134914
FRH02,2004,13,62.550408221442
FRH02,2004,14,63.51252648765431
FRH02,2004,15,64.04739773800584
FRH02,2004,16,63.841456248920345
FRH02,2004,17,63.25508278802664
FRH02,2004,18,62.57123229664
FRH02,2004,19,62.23514641470393
FRH02,2004,20,62.24779914483682
FRH02,2004,21,62.607516494272936
FRH02,2004,22,63.405676768363634
FRH02,2004,23,64.5982965225958
FRH02,2004,24,66.23225400183618
FRH02,2004,25,67.62640939602245
FRH02,2004,26,68.08519991610922
FRH02,2004,27,67.56640241247524
FRH02,2004,28,66.2491559848733
FRH02,2004,29,64.07593714007893
FRH02,2004,30,61.50331645702311
FRH02,2004,31,58.67213881964685
FRH02,2004,32,56.68250211803351
FRH02,2004,33,55.44905686068864
FRH02,2004,34,55.26137509243732
FRH02,2004,35,55.608431828528246
FRH02,2004,36,55.82565878049558
FRH02,2005,1,56.04168548734428
FRH02,2005,2,56.14990830928474
FRH02,2005,3,56.787409868868366
FRH02,2005,4,57.29561332582799
FRH02,2005,5,57.34460294717216
FRH02,2005,6,57.165812483602856
FRH02,2005,7,57.22307825151912
FRH02,2005,8,57.193794328980445
FRH02,2005,9,57.908042424419165
FRH02,2005,10,59.40612924156044
FRH02,2005,11,61.01318427116447
FRH02,2005,12,62.58710502711421
FRH02,2005,13,63.6711390085542
FRH02,2005,14,64.27638227582366
FRH02,2005,15,64.35213829654398
FRH02,2005,16,63.80260766626008
FRH02,2005,17,63.06221400347779
FRH02,2005,18,62.57477174140108
FRH02,2005,19,62.512925189910455
FRH02,2005,20,62.73478889624495
FRH02,2005,21,63.19581638011554
FRH02,2005,22,64.13294803947822
FRH02,2005,23,65.08629539678873
FRH02,2005,24,65.87535584913506
FRH02,2005,25,66.3906648222805
FRH02,2005,26,66.38859541552813
FRH02,2005,27,65.94531987536325
FRH02,2005,28,65.21888014756124
FRH02,2005,29,64.30972506464788
FRH02,2005,30,63.20775997849173
FRH02,2005,31,61.82484896796424
FRH02,2005,32,60.34788546507984
FRH02,2005,33,58.62331547768531
FRH02,2005,34,56.73495931855757
FRH02,2005,35,55.070492455824734
FRH02,2005,36,53.78456335429299
FRH02,2006,1,52.59192014338724
FRH02,2006,2,51.95454251164411
FRH02,2006,3,51.56866417492919
FRH02,2006,4,51.02528685580808
FRH02,2006,5,50.82929411779583
FRH02,2006,6,51.18781073970818
FRH02,2006,7,51.540950458077496
FRH02,2006,8,52.55076292985052
FRH02,2006,9,53.96743679587742
FRH02,2006,10,55.8585337800459
FRH02,2006,11,57.40048005097685
FRH02,2006,12,58.663557536637775
FRH02,2006,13,59.77070398190002
FRH02,2006,14,60.77390596123289
FRH02,2006,15,61.718907500858165
FRH02,2006,16,62.35621629713262
FRH02,2006,17,62.3910534784502
FRH02,2006,18,62.13839793575746
FRH02,2006,19,61.59220831135279
FRH02,2006,20,60.7729923012796
FRH02,2006,21,59.643099853672176
FRH02,2006,22,58.57692638272284
FRH02,2006,23,58.29457465749287
FRH02,2006,24,58.56812556073054
FRH02,2006,25,59.51354867681892
FRH02,2006,26,60.74003633645603
FRH02,2006,27,61.94440043553594
FRH02,2006,28,63.04724649772769
FRH02,2006,29,63.638119698396
FRH02,2006,30,63.77169023075008
FRH02,2006,31,62.90839331856874
FRH02,2006,32,61.737977843153445
FRH02,2006,33,60.58693662728618
FRH02,2006,34,59.88582654178824
FRH02,2006,35,58.96141775670648
FRH02,2006,36,58.50335459373211
FRH02,2007,1,58.26377369689901
FRH02,2007,2,58.456536510878095
FRH02,2007,3,59.33552017685443
FRH02,2007,4,60.44081192724806
FRH02,2007,5,61.68510890447375
FRH02,2007,6,62.64906806595337
FRH02,2007,7,63.34842567511769
FRH02,2007,8,63.86149294197944
FRH02,2007,9,64.09940652628029
FRH02,2007,10,64.14385591718829
FRH02,2007,11,64.52279562886324
FRH02,2007,12,64.96192638184844
FRH02,2007,13,65.10436477768474
FRH02,2007,14,64.75755213567199
FRH02,2007,15,64.05455102086181
FRH02,2007,16,62.78693525973463
FRH02,2007,17,61.5770143106328
FRH02,2007,18,60.71151017941538
FRH02,2007,19,60.56915751628885
FRH02,2007,20,61.319851349378354
FRH02,2007,21,62.70390572172246
FRH02,2007,22,64.41142126150898
FRH02,2007,23,65.55627523604126
FRH02,2007,24,66.59108586289344
FRH02,2007,25,67.32308613434546
FRH02,2007,26,67.40219553025338
FRH02,2007,27,66.8857267829873
FRH02,2007,28,65.819830377125
FRH02,2007,29,64.33087863337697
FRH02,2007,30,62.42366869645251
FRH02,2007,31,59.98657953807326
FRH02,2007,32,57.84316219267808
FRH02,2007,33,55.94498367478943
FRH02,2007,34,54.57536766511835
FRH02,2007,35,53.69700465908649
FRH02,2007,36,53.133315673690525
FRH02,2008,1,53.11084146908927
FRH02,2008,2,53.81408487991148
FRH02,2008,3,55.24563813225495
FRH02,2008,4,56.67620308672227
FRH02,2008,5,57.50170524175631
FRH02,2008,6,58.04222663072324
FRH02,2008,7,58.28525461358885
FRH02,2008,8,58.62567743815948
FRH02,2008,9,59.20808779260978
FRH02,2008,10,60.03915145187973
FRH02,2008,11,60.99579977542688
FRH02,2008,12,61.860052125644216
FRH02,2008,13,62.96513446390116
FRH02,2008,14,63.85228202868657
FRH02,2008,15,64.19535375153274
FRH02,2008,16,63.69728687637757
FRH02,2008,17,62.82506010010528
FRH02,2008,18,61.85960587641964
FRH02,2008,19,61.39810224773706
FRH02,2008,20,61.472804769216935
FRH02,2008,21,62.20473822508525
FRH02,2008,22,63.50751188108292
FRH02,2008,23,65.08326225049524
FRH02,2008,24,66.6387632504428
FRH02,2008,25,68.04567370273936
FRH02,2008,26,68.72145777058584
FRH02,2008,27,68.54403898447914
FRH02,2008,28,67.4017628712015
FRH02,2008,29,65.29803083949768
FRH02,2008,30,62.65525326863766
FRH02,2008,31,59.41130029596402
FRH02,2008,32,56.85248135623703
FRH02,2008,33,55.04403948276076
FRH02,2008,34,54.071476930331
FRH02,2008,35,53.24258983876773
FRH02,2008,36,52.40399670532335
FRH02,2009,1,51.165983806646
FRH02,2009,2,50.00135618677539
FRH02,2009,3,49.03379811009249
FRH02,2009,4,48.61111064411779
FRH02,2009,5,49.0372445284782
FRH02,2009,6,49.93866420362603
FRH02,2009,7,51.01763939630835
FRH02,2009,8,52.84565071905483
FRH02,2009,9,54.67870432623479
FRH02,2009,10,56.69684834619991
FRH02,2009,11,58.39406176654508
FRH02,2009,12,59.76863081854023
FRH02,2009,13,60.92992191450397
FRH02,2009,14,61.95932630271452
FRH02,2009,15,62.82818172425417
FRH02,2009,16,63.35922829914312
FRH02,2009,17,63.38755123004855
FRH02,2009,18,63.20771164963334
FRH02,2009,19,63.07539872923338
FRH02,2009,20,63.056336802869374
FRH02,2009,21,63.3445751409314
FRH02,2009,22,63.88171457242368
FRH02,2009,23,64.71378446534037
FRH02,2009,24,65.51656237880913
FRH02,2009,25,66.05361358133533
FRH02,2009,26,66.01544027369386
FRH02,2009,27,65.6060575390616
FRH02,2009,28,64.68275047368871
FRH02,2009,29,63.25970013302211
FRH02,2009,30,61.239205556105055
FRH02,2009,31,58.8285879966859
FRH02,2009,32,57.08124774713791
FRH02,2009,33,55.86626392658285
FRH02,2009,34,55.01116590397269
FRH02,2009,35,54.44908103333649
FRH02,2009,36,53.59567612392985
FRH02,2010,1,52.40476738311815
FRH02,2010,2,50.82852348156266
FRH02,2010,3,49.85341533280427
FRH02,2010,4,49.36081806220266
FRH02,2010,5,49.47311801596657
FRH02,2010,6,49.678449119995776
FRH02,2010,7,50.09429599764526
FRH02,2010,8,50.89520181820264
FRH02,2010,9,52.08510854639476
FRH02,2010,10,53.86308411315426
FRH02,2010,11,55.4071540449028
FRH02,2010,12,56.67315465200807
FRH02,2010,13,58.04276431690444
FRH02,2010,14,59.48561058450989
FRH02,2010,15,60.96826658157729
FRH02,2010,16,62.11188416060404
FRH02,2010,17,62.58757482514435
FRH02,2010,18,62.46691547122843
FRH02,2010,19,62.09973844459898
FRH02,2010,20,61.76530833513158
FRH02,2010,21,61.6189722321153
FRH02,2010,22,61.77921621719429
FRH02,2010,23,62.27171678040315
FRH02,2010,24,63.20293783331157
FRH02,2010,25,64.28665212872735
FRH02,2010,26,64.92593543919389
FRH02,2010,27,65.16324422710372
FRH02,2010,28,65.08700868621568
FRH02,2010,29,64.49014290984083
FRH02,2010,30,63.24160161357285
FRH02,2010,31,61.26855431766297
FRH02,2010,32,59.374734368019496
FRH02,2010,33,57.503720637612254
FRH02,2010,34,55.53535902411336
FRH02,2010,35,53.72444816278972
FRH02,2010,36,52.03926915064775
FRH02,2011,1,50.76469747205424
FRH02,2011,2,50.43995688276794
FRH02,2011,3,51.09713945302829
FRH02,2011,4,52.77862300603911
FRH02,2011,5,54.81694572387641
FRH02,2011,6,56.77246373735924
FRH02,2011,7,58.0048193041528
FRH02,2011,8,59.11759252941626
FRH02,2011,9,60.03121107106092
