adm_id,year,SM_WHC,avgTAVGp0,avgCWBp0,avgPRECp0,avgTAVGp1,avgPRECp1,avgTAVGp2,avgCWBp2,avgTAVGp3,avgPRECp3,avgCWBp4,Z-TAVGp1,Z-TMINp1,Z-PRECp1,Z+TAVGp1,Z+TMINp1,Z+PRECp1,Z-TAVGp3,Z-CWBp3,Z-PRECp3,Z-TMAXp3,Z+TAVGp3,Z+CWBp3,Z+PRECp3,Z+TMAXp3,avgFAPARp2,yield
KS_OSAGE,2006,14.387999534606934,4.69,-71.4,10.18,9.44,22.71,20.5,-303.75,28.27,11.46,-685.12,3.09,2.55,1.52,0.01,0.0,0.79,0.0,4.73,1.59,0.0,3.44,0.0,0.0,2.96,0.46,4.842
KS_OSAGE,2007,14.387999534606934,1.08,-16.5,10.14,10.99,14.54,18.83,-118.85,25.91,16.36,-257.98,2.6,2.23,1.89,0.49,1.43,0.07,0.06,0.01,1.47,1.68,0.32,0.41,0.59,0.0,0.45,5.985
KS_OSAGE,2008,14.387999534606934,0.41,-6.82,17.03,6.03,27.4,17.83,-56.73,26.68,21.1,-308.21,5.23,5.14,0.34,0.0,0.0,0.24,0.0,0.21,0.35,0.13,1.3,0.23,0.17,1.12,0.45,6.927
KS_OSAGE,2010,14.387999534606934,-0.82,5.34,12.97,6.8,23.83,19.01,-113.37,26.95,45.71,-282.73,4.75,4.71,0.58,0.0,0.0,0.0,0.5,0.07,0.0,1.45,2.16,0.19,3.41,0.67,0.44,4.936
KS_OSAGE,2011,14.387999534606934,-0.32,11.01,17.01,6.66,16.15,19.39,-175.26,29.86,12.61,-535.2,4.83,4.29,1.6,0.0,0.0,0.0,0.0,3.29,1.42,0.0,5.59,0.0,0.0,4.98,0.43,3.874
KS_PAWNEE,2000,13.888879841886364,5.72,-54.52,16.83,13.17,40.1,20.57,-143.29,26.74,11.32,-330.16,0.84,1.44,1.86,0.1,0.17,3.46,0.98,0.81,1.63,0.82,2.35,0.11,0.02,1.71,0.37,10.558
KS_PAWNEE,2001,13.888879841886364,3.74,2.66,18.22,15.53,14.01,20.85,-132.39,27.9,2.24,-363.63,0.36,1.03,1.89,1.1,0.1,0.0,0.19,1.12,2.94,1.21,3.14,0.01,0.0,2.92,0.37,8.944
KS_PAWNEE,2002,13.888879841886364,4.52,-107.15,7.87,14.28,17.35,21.16,-427.36,27.51,3.66,-685.39,0.86,1.28,1.44,0.8,1.05,0.0,0.0,5.69,2.73,0.22,2.42,0.0,0.0,1.05,0.29,10.088
KS_PAWNEE,2003,13.888879841886364,4.13,-68.92,11.92,13.92,18.88,21.09,-304.97,29.51,0.72,-547.0,0.77,1.08,1.37,0.49,0.67,0.13,0.0,2.4,2.11,0.0,3.41,0.0,0.0,3.06,0.39,10.088
KS_PAWNEE,2004,13.888879841886364,5.1,-65.16,11.27,13.34,24.51,20.62,-346.17,24.77,13.82,-571.59,0.78,1.05,1.6,0.14,0.2,1.12,2.32,3.9,1.53,1.58,1.04,0.0,0.28,0.86,0.37,11.702
KS_PAWNEE,2005,13.888879841886364,5.72,-40.78,12.45,13.72,11.9,20.7,-352.77,27.47,4.16,-617.71,0.75,0.91,2.17,0.35,0.3,0.0,0.0,4.71,2.66,0.0,2.36,0.0,0.0,2.97,0.41,11.433
KS_PAWNEE,2006,13.888879841886364,7.29,-152.0,6.0,16.84,9.13,22.36,-563.69,25.83,16.74,-819.17,0.0,0.28,2.54,1.55,0.52,0.0,0.19,5.1,0.55,0.0,0.29,0.0,0.0,0.5,0.35,9.012
KS_PAWNEE,2007,13.888879841886364,4.28,-44.98,17.19,11.45,20.36,19.9,-148.04,25.32,10.0,-282.86,2.36,2.36,1.72,0.53,0.63,0.67,1.19,0.37,1.8,2.14,0.65,0.22,0.0,0.56,0.41,11.231
KS_PAWNEE,2008,13.888879841886364,3.87,-85.82,11.36,11.69,24.91,20.53,-370.94,26.5,8.75,-632.37,1.76,1.4,1.5,0.08,0.0,1.07,0.0,4.98,1.99,0.0,1.06,0.0,0.0,1.36,0.39,11.164
KS_PAWNEE,2009,13.888879841886364,5.18,-138.86,11.18,12.32,41.8,20.48,-369.88,27.32,5.43,-626.7,1.8,1.66,0.93,0.52,0.25,2.76,0.0,4.54,2.47,0.0,2.16,0.0,0.0,3.99,0.39,11.5
KS_PAWNEE,2010,13.888879841886364,3.59,-57.37,8.91,14.86,16.75,20.75,-292.53,27.02,13.73,-486.28,0.03,0.31,1.89,0.35,0.65,0.37,0.67,3.13,1.69,1.83,2.43,0.0,0.43,2.19,0.39,9.482
KS_PAWNEE,2011,13.888879841886364,4.13,-102.32,4.81,14.3,6.75,21.8,-541.8,28.79,0.98,-870.15,0.42,0.21,2.86,0.38,0.06,0.0,0.0,5.42,2.08,0.0,2.77,0.0,0.0,4.39,0.3,7.404
KS_POTTAWATOMIE,2000,14.3512532848782,5.1,-43.89,12.6,12.81,13.67,21.29,-268.27,26.58,12.62,-503.68,1.13,1.07,1.94,0.16,0.35,0.0,0.74,2.9,1.42,0.76,1.9,0.0,0.0,2.04,0.5,10.02
KS_POTTAWATOMIE,2001,14.3512532848782,2.23,48.7,22.06,15.16,27.04,21.31,11.74,28.01,21.65,-180.22,0.39,1.48,0.66,0.89,0.01,0.51,0.0,0.0,1.46,0.0,3.1,1.81,1.36,2.21,0.48,7.734
KS_POTTAWATOMIE,2002,14.3512532848782,4.01,-61.48,10.95,13.69,26.02,21.52,-236.81,27.87,13.85,-511.08,1.27,1.36,0.45,0.84,0.75,0.17,0.0,2.64,1.24,0.13,2.91,0.0,0.0,2.22,0.42,4.573
KS_POTTAWATOMIE,2003,14.3512532848782,2.7,-40.63,12.75,13.76,28.51,21.37,-211.22,27.55,6.39,-518.94,0.93,1.38,0.5,0.55,0.56,0.55,0.0,2.89,2.33,0.63,2.47,0.0,0.0,2.49,0.51,7.33
KS_POTTAWATOMIE,2004,14.3512532848782,3.4,-2.41,18.0,13.31,30.5,20.76,-122.46,24.76,36.46,-330.84,0.82,1.42,1.44,0.16,0.14,1.76,2.03,0.2,0.99,0.46,0.73,0.18,3.04,0.62,0.55,11.365
KS_POTTAWATOMIE,2005,14.3512532848782,4.59,-7.5,13.85,13.68,16.69,21.18,-242.38,26.67,23.25,-498.91,0.87,1.13,1.53,0.44,0.07,0.0,0.14,2.58,1.07,0.16,1.42,0.0,1.2,2.04,0.48,9.819
KS_POTTAWATOMIE,2006,14.3512532848782,6.15,-88.72,8.83,15.99,27.62,22.36,-354.26,28.21,9.7,-703.41,0.05,0.33,2.03,1.07,1.15,1.96,0.0,5.04,1.85,0.0,3.36,0.0,0.0,3.54,0.47,7.667
KS_POTTAWATOMIE,2007,14.3512532848782,3.22,-27.1,13.8,11.51,26.01,21.28,-145.65,26.55,15.13,-343.06,2.39,2.68,0.91,0.6,0.61,0.63,0.0,0.74,1.62,0.64,1.12,0.0,0.57,0.33,0.5,9.684
KS_POTTAWATOMIE,2008,14.3512532848782,1.81,-14.97,19.62,10.51,37.19,20.44,-130.51,26.67,19.42,-389.21,2.41,1.91,0.8,0.0,0.0,2.01,0.0,0.98,0.69,0.0,1.29,0.0,0.26,1.37,0.5,10.155
KS_POTTAWATOMIE,2010,14.3512532848782,2.35,-5.14,13.02,15.37,20.78,21.46,-126.91,26.86,37.85,-297.59,0.0,0.07,1.98,0.63,0.94,1.0,0.54,0.15,0.0,1.56,2.08,0.2,2.26,0.81,0.52,8.063
KS_POTTAWATOMIE,2011,14.3512532848782,2.36,-30.61,11.37,13.48,24.0,21.75,-287.03,29.71,9.82,-626.28,0.75,0.56,1.11,0.2,0.24,0.56,0.0,4.11,1.83,0.0,5.39,0.0,0.0,5.28,0.48,7.176
KS_PRATT,2000,14.043707322500651,6.36,-57.76,16.61,13.76,37.15,20.98,-190.47,26.89,14.9,-381.74,0.59,0.96,1.76,0.21,0.34,2.97,0.9,1.42,1.47,0.83,2.48,0.0,0.38,1.85,0.37,10.491
KS_PRATT,2001,14.043707322500651,4.47,12.54,20.2,16.22,13.62,21.26,-116.94,27.81,3.06,-338.13,0.21,0.72,1.94,1.38,0.3,0.0,0.38,0.88,2.82,1.54,3.21,0.13,0.0,2.34,0.38,9.751
KS_PRATT,2002,14.043707322500651,5.41,-111.88,10.17,14.67,26.65,21.22,-380.98,27.23,5.65,-599.51,0.78,0.97,0.98,0.97,1.49,0.78,0.0,4.54,2.44,1.16,2.04,0.0,0.0,0.79,0.32,10.895
KS_PRATT,2003,14.043707322500651,4.5,-66.84,12.94,14.6,20.13,21.65,-318.76,29.85,0.51,-579.27,0.58,0.87,1.13,0.73,0.85,0.06,0.0,2.69,2.13,0.0,3.72,0.0,0.0,3.06,0.39,11.769
KS_PRATT,2004,14.043707322500651,5.55,-45.05,14.97,13.72,28.83,21.12,-309.16,25.57,10.14,-570.63,0.6,0.67,1.41,0.2,0.37,1.51,1.64,3.79,1.79,1.48,1.45,0.0,0.0,1.03,0.38,12.643
KS_PRATT,2005,14.043707322500651,6.33,-35.82,12.74,14.31,9.11,21.01,-346.95,27.39,4.86,-593.72,0.56,0.42,2.54,0.53,0.36,0.0,0.0,4.4,2.56,0.0,2.26,0.0,0.0,2.07,0.41,11.164
KS_PRATT,2006,14.043707322500651,8.03,-165.63,5.45,17.65,11.8,22.9,-585.08,26.48,10.46,-859.5,0.0,0.0,2.19,2.06,1.06,0.0,0.0,5.41,1.16,0.0,0.68,0.0,0.0,0.23,0.35,10.424
KS_PRATT,2007,14.043707322500651,5.15,-48.57,18.38,12.07,19.9,20.76,-140.15,26.07,9.18,-253.0,2.11,1.75,1.94,0.68,0.87,0.83,0.24,0.05,1.28,0.65,0.55,0.24,0.0,0.17,0.42,10.895
KS_PRATT,2008,14.043707322500651,4.63,-74.79,15.21,12.59,28.04,21.08,-335.11,26.62,8.96,-577.36,1.41,1.11,1.81,0.3,0.34,1.8,0.0,4.21,1.96,0.0,1.21,0.0,0.0,1.13,0.37,9.684
KS_PRATT,2009,14.043707322500651,5.83,-146.14,11.59,12.93,42.04,21.03,-387.45,27.77,7.25,-652.17,1.6,1.57,1.05,0.7,0.45,2.91,0.0,4.87,2.21,0.0,2.77,0.0,0.0,4.86,0.37,12.172
KS_PRATT,2010,14.043707322500651,4.44,-64.76,8.76,15.78,16.03,21.24,-324.79,26.79,22.13,-484.39,0.0,0.0,1.9,0.89,1.0,0.28,0.8,3.25,1.34,2.05,2.24,0.0,1.3,1.14,0.4,10.726
KS_PRATT,2011,14.043707322500651,4.99,-107.3,4.86,15.35,5.61,22.57,-566.26,29.58,0.88,-902.2,0.0,0.0,3.01,0.62,0.43,0.0,0.0,5.69,2.09,0.0,3.48,0.0,0.0,4.97,0.31,9.536
KS_RAWLINS,2000,12.77400016784668,4.02,-82.63,9.55,11.59,14.38,20.03,-412.11,25.9,7.52,-689.69,1.74,2.4,2.03,0.0,0.0,0.19,1.23,3.74,1.44,0.38,1.39,0.0,0.0,1.2,0.21,4.17
KS_RAWLINS,2001,12.77400016784668,2.16,-41.78,11.04,12.94,18.06,19.68,-272.27,27.92,2.42,-520.71,1.23,2.52,1.35,0.33,0.0,0.0,0.0,2.18,1.94,0.0,1.98,0.0,0.0,2.37,0.33,4.708
KS_RAWLINS,2002,12.77400016784668,2.57,-107.9,4.78,12.44,8.7,20.18,-467.05,27.51,6.7,-723.44,1.48,2.36,2.6,0.27,0.0,0.0,0.0,4.18,1.52,0.0,1.61,0.0,0.0,1.22,0.17,4.439
KS_RAWLINS,2003,12.77400016784668,2.92,-75.2,10.06,12.03,21.3,19.42,-301.83,28.14,1.96,-521.18,1.53,1.58,0.92,0.06,0.1,0.0,0.0,2.19,1.99,0.0,2.18,0.0,0.0,2.45,0.32,5.178
KS_RAWLINS,2004,12.77400016784668,3.43,-75.67,7.87,11.38,19.94,18.49,-375.39,22.99,14.32,-592.26,1.87,1.9,1.32,0.0,0.0,0.22,4.16,4.17,1.54,3.67,0.47,0.0,0.36,0.22,0.19,4.506
KS_RAWLINS,2005,12.77400016784668,3.32,-49.7,11.77,10.81,14.68,18.83,-312.24,26.92,4.47,-576.78,2.23,2.34,1.83,0.0,0.0,0.03,0.0,4.1,2.61,0.0,1.63,0.0,0.0,3.39,0.35,5.178
KS_RAWLINS,2006,12.77400016784668,4.72,-116.81,5.99,14.01,4.82,20.41,-507.98,24.2,13.83,-752.06,0.69,1.73,3.12,0.47,0.19,0.0,1.37,4.53,0.85,0.04,0.0,0.0,0.02,0.04,0.25,4.371
KS_RAWLINS,2007,12.77400016784668,1.14,-28.02,13.49,9.27,37.49,18.72,-174.29,25.37,3.49,-410.54,3.19,3.55,1.2,0.0,0.0,2.45,0.82,1.84,2.76,0.66,0.35,0.0,0.0,1.11,0.36,7.465
KS_RAWLINS,2009,12.77400016784668,3.19,-110.46,9.49,10.2,26.28,18.92,-360.56,23.99,9.26,-587.06,2.61,1.87,1.42,0.0,0.0,1.17,2.34,4.39,1.91,0.54,0.0,0.0,0.0,0.54,0.35,8.07
KS_RAWLINS,2010,12.77400016784668,2.17,-50.93,9.96,11.61,22.35,19.44,-268.1,25.52,16.61,-474.36,1.73,1.22,1.0,0.0,0.0,0.23,1.07,1.8,1.03,0.26,0.88,0.0,0.47,1.49,0.35,7.162
KS_RAWLINS,2011,12.77400016784668,2.18,-83.22,9.0,10.47,23.31,19.53,-400.78,28.19,4.85,-691.72,2.44,2.14,1.25,0.0,0.0,0.6,0.0,3.78,1.7,0.0,2.22,0.0,0.0,2.22,0.26,6.322
KS_RENO,2000,14.29380598029312,4.78,-34.82,18.65,9.33,22.85,19.3,-167.43,26.89,19.24,-384.97,3.16,1.87,1.11,0.0,0.0,0.41,0.8,1.51,1.32,0.82,2.39,0.0,0.87,1.88,0.37,9.213
KS_RENO,2001,14.29380598029312,1.97,25.71,21.74,10.24,26.79,19.73,-65.17,27.87,2.55,-297.61,3.21,2.78,1.31,0.63,0.0,1.13,0.38,0.5,2.89,1.5,3.28,0.3,0.0,2.36,0.34,8.003
KS_RENO,2002,14.29380598029312,2.88,-64.89,6.27,5.96,4.31,18.18,-297.28,27.45,7.13,-531.14,5.27,5.93,3.19,0.0,0.0,0.0,0.0,3.61,2.22,0.95,2.34,0.0,0.0,0.7,0.32,8.877
KS_RENO,2003,14.29380598029312,1.27,-39.16,14.2,7.25,25.95,18.29,-205.99,28.34,8.28,-478.06,4.46,5.09,2.32,0.0,0.0,2.03,0.13,2.66,2.09,0.0,3.66,0.0,0.03,2.92,0.37,9.953
KS_RENO,2004,14.29380598029312,2.27,-11.41,16.75,9.87,31.57,18.64,-182.23,25.51,14.55,-454.28,2.82,2.29,1.04,0.0,0.0,1.5,1.56,2.33,1.34,1.39,1.28,0.0,0.2,0.76,0.38,10.357
KS_RENO,2005,14.29380598029312,3.38,2.58,12.23,8.29,14.73,18.49,-241.84,27.5,8.77,-541.1,3.81,3.02,2.12,0.0,0.0,0.32,0.0,3.73,1.99,0.0,2.41,0.0,0.0,2.05,0.39,9.55
KS_RENO,2006,14.29380598029312,5.74,-119.61,5.67,10.5,16.89,20.15,-449.95,26.65,10.44,-759.75,2.64,2.43,1.76,0.22,0.13,0.26,0.0,6.7,1.74,0.0,1.25,0.0,0.0,1.05,0.36,8.608
KS_RENO,2007,14.29380598029312,2.51,-35.0,9.66,11.81,33.23,18.22,-79.78,25.19,23.96,-164.55,2.04,2.17,1.53,0.44,1.01,2.21,1.24,0.0,1.21,2.94,0.52,1.43,1.45,0.02,0.4,9.617
KS_RENO,2009,14.29380598029312,3.97,-95.87,2.55,9.01,12.86,17.96,-312.02,27.65,8.34,-581.84,3.36,5.59,2.33,0.0,0.0,0.28,0.0,3.94,2.05,0.0,2.6,0.0,0.0,4.53,0.35,10.895
KS_RENO,2010,14.29380598029312,0.65,-26.98,8.63,7.85,16.35,18.17,-227.52,25.96,39.11,-418.35,4.08,4.14,1.58,0.0,0.0,0.0,0.66,1.92,0.84,1.98,0.99,0.0,3.29,0.0,0.33,9.059
KS_RENO,2011,14.29380598029312,1.41,-44.3,7.63,8.21,8.36,18.97,-369.81,28.82,0.95,-760.12,3.86,3.36,2.65,0.0,0.0,0.0,0.0,6.54,3.13,0.0,4.19,0.0,0.0,5.9,0.29,7.566
KS_REPUBLIC,2000,13.640537913773908,4.48,-49.47,13.56,12.22,26.45,20.83,-261.37,26.26,15.4,-515.75,1.43,1.72,1.29,0.08,0.0,1.07,0.93,3.12,1.22,0.79,1.66,0.0,0.2,1.6,0.38,6.792
KS_REPUBLIC,2001,13.640537913773908,1.52,33.5,19.21,14.26,25.14,20.78,-31.48,27.74,16.4,-267.54,0.71,1.69,0.95,0.65,0.0,0.55,0.0,0.0,1.55,0.0,2.72,0.72,0.68,2.74,0.43,8.205
KS_REPUBLIC,2002,13.640537913773908,2.98,-67.86,8.7,13.07,16.89,21.59,-350.15,28.43,4.89,-693.82,1.52,1.73,1.5,0.71,0.3,0.0,0.0,5.28,2.55,0.0,3.66,0.0,0.0,3.62,0.41,6.792
KS_REPUBLIC,2003,13.640537913773908,2.45,-50.2,10.97,13.15,25.98,20.85,-255.46,27.09,5.04,-590.59,1.06,1.42,0.59,0.3,0.5,0.3,0.0,3.6,2.53,0.48,1.85,0.0,0.0,2.46,0.43,6.725
KS_REPUBLIC,2004,13.640537913773908,3.03,-25.12,13.75,13.15,15.68,20.56,-261.28,24.41,32.84,-485.81,0.85,1.31,1.67,0.09,0.32,0.0,2.52,2.2,0.95,0.75,0.75,0.0,2.48,0.55,0.45,9.482
KS_REPUBLIC,2005,13.640537913773908,3.94,-20.95,13.66,13.2,17.87,20.99,-286.09,26.65,22.84,-574.93,1.05,1.44,1.4,0.32,0.15,0.02,0.07,3.64,0.79,0.0,1.32,0.0,0.86,2.56,0.43,8.944
KS_REPUBLIC,2006,13.640537913773908,5.3,-92.49,8.52,15.03,26.72,21.95,-384.79,27.82,6.99,-756.25,0.39,0.32,1.79,0.81,0.79,1.6,0.05,5.79,2.24,0.0,2.89,0.0,0.0,3.65,0.42,8.339
KS_REPUBLIC,2007,13.640537913773908,2.61,-20.72,15.45,10.83,24.8,20.69,-70.92,26.39,14.95,-262.58,2.62,2.92,1.36,0.4,0.36,0.91,0.0,0.06,1.59,0.32,0.91,0.41,0.51,0.86,0.43,10.357
KS_REPUBLIC,2008,13.640537913773908,1.11,-44.89,13.33,9.8,30.96,20.38,-222.68,26.24,25.98,-485.34,2.86,2.06,1.18,0.0,0.0,1.56,0.0,2.45,0.43,0.0,0.71,0.0,0.96,1.8,0.45,10.962
KS_REPUBLIC,2010,13.640537913773908,1.92,-22.66,11.46,14.39,34.41,20.8,-147.52,26.53,27.79,-362.02,0.24,0.29,1.34,0.26,0.43,2.17,0.68,0.64,0.5,1.58,1.77,0.0,1.29,1.01,0.45,8.998
KS_REPUBLIC,2011,13.640537913773908,1.96,-60.82,7.59,12.6,18.92,20.96,-312.15,29.0,8.33,-626.26,1.14,0.86,1.23,0.04,0.17,0.0,0.0,4.15,2.05,0.0,4.44,0.0,0.0,4.42,0.43,9.529
KS_RILEY,2000,14.248188409948112,5.16,-44.35,13.27,12.8,17.85,21.32,-261.77,26.71,12.13,-506.88,1.12,1.1,1.6,0.15,0.32,0.23,0.71,2.92,1.49,0.45,2.05,0.0,0.0,2.24,0.43,8.003
KS_RILEY,2001,14.248188409948112,2.41,42.57,21.44,15.22,26.33,21.35,-5.0,28.21,19.71,-212.44,0.38,1.41,0.7,0.92,0.02,0.46,0.0,0.0,1.59,0.0,3.36,1.43,1.2,2.47,0.43,5.716
KS_RILEY,2002,14.248188409948112,4.06,-67.26,10.17,13.8,23.45,21.65,-274.68,28.09,11.38,-569.01,1.21,1.32,0.64,0.86,0.78,0.02,0.0,3.4,1.6,0.0,3.21,0.0,0.0,2.64,0.37,3.564
KS_RILEY,2003,14.248188409948112,2.84,-44.53,12.26,13.84,26.37,21.45,-235.78,27.78,6.01,-555.41,0.9,1.35,0.55,0.57,0.69,0.31,0.0,3.33,2.39,0.47,2.79,0.0,0.0,2.71,0.47,7.532
KS_RILEY,2004,14.248188409948112,3.58,-10.29,17.18,13.35,30.61,20.85,-152.94,24.83,36.81,-370.68,0.8,1.33,1.41,0.17,0.23,1.74,2.03,0.55,1.02,0.27,0.83,0.01,3.13,0.7,0.48,10.558
KS_RILEY,2006,14.248188409948112,6.31,-98.06,8.19,16.11,25.0,22.5,-387.74,28.36,9.41,-748.23,0.0,0.24,2.04,1.1,1.13,1.62,0.0,5.64,1.89,0.0,3.56,0.0,0.0,3.74,0.41,6.927
KS_RILEY,2010,14.248188409948112,2.57,-15.47,12.05,15.4,21.43,21.49,-158.18,26.96,35.46,-346.55,0.0,0.09,2.01,0.65,0.8,1.11,0.55,0.55,0.0,1.61,2.24,0.0,1.91,1.03,0.46,7.525
KS_RILEY,2011,14.248188409948112,2.51,-40.81,9.95,13.56,20.59,21.83,-313.2,29.91,8.34,-659.9,0.73,0.5,1.34,0.23,0.27,0.33,0.0,4.55,2.05,0.0,5.66,0.0,0.0,5.61,0.43,6.49
KS_RUSH,2000,13.59067539941697,5.31,-50.96,16.82,12.89,37.34,20.54,-154.44,26.79,11.34,-353.6,0.99,1.61,1.8,0.07,0.12,3.03,0.94,1.02,1.61,0.61,2.39,0.0,0.0,1.79,0.35,5.918
KS_RUSH,2001,13.59067539941697,3.34,-3.2,16.76,15.26,14.21,20.77,-143.57,28.03,2.25,-377.99,0.42,1.2,1.86,0.99,0.0,0.0,0.05,1.3,2.94,0.96,3.17,0.0,0.0,3.34,0.35,5.716
KS_RUSH,2002,13.59067539941697,4.04,-102.93,7.33,14.06,14.94,21.24,-434.89,27.84,2.97,-706.22,0.92,1.41,1.77,0.73,0.81,0.0,0.0,5.96,2.83,0.0,2.86,0.0,0.0,1.59,0.31,9.348
KS_RUSH,2003,13.59067539941697,3.83,-67.74,11.5,13.64,19.22,20.93,-293.56,29.43,0.99,-526.39,0.86,1.16,1.37,0.41,0.57,0.17,0.0,2.22,2.08,0.0,3.34,0.0,0.0,3.0,0.35,8.81
KS_RUSH,2004,13.59067539941697,4.75,-66.54,10.14,13.27,21.54,20.47,-353.79,24.53,17.05,-559.14,0.82,1.21,1.71,0.13,0.19,0.83,2.58,3.81,1.31,1.67,0.97,0.0,0.54,0.76,0.31,8.339
KS_RUSH,2005,13.59067539941697,5.31,-40.66,12.48,13.44,13.02,20.65,-346.87,27.65,4.7,-619.02,0.85,1.04,2.02,0.28,0.24,0.0,0.0,4.72,2.58,0.0,2.61,0.0,0.0,3.54,0.46,6.792
KS_RUSH,2006,13.59067539941697,6.85,-143.46,6.31,16.45,9.27,22.16,-544.27,25.7,18.04,-794.21,0.0,0.53,2.52,1.31,0.43,0.0,0.24,4.88,0.44,0.0,0.22,0.0,0.02,0.73,0.37,7.801
KS_RUSH,2007,13.59067539941697,3.79,-40.83,16.79,11.2,21.44,19.95,-148.23,25.64,8.39,-300.9,2.46,2.63,1.37,0.47,0.52,0.47,0.94,0.54,2.04,1.89,0.83,0.15,0.0,1.12,0.41,9.213
KS_RUSH,2009,13.59067539941697,4.75,-133.73,10.32,12.13,38.93,20.3,-365.93,27.12,5.08,-614.7,1.85,1.73,0.89,0.45,0.15,2.33,0.0,4.39,2.52,0.0,1.89,0.0,0.0,3.63,0.36,9.482
KS_RUSH,2010,13.59067539941697,3.18,-53.05,9.14,14.51,19.35,20.59,-268.15,27.2,11.35,-468.44,0.14,0.44,1.76,0.24,0.42,0.58,0.56,2.85,1.81,1.63,2.57,0.0,0.2,2.64,0.36,6.395
KS_RUSH,2011,13.59067539941697,3.67,-96.97,5.18,13.87,7.29,21.52,-521.2,28.51,0.87,-843.12,0.61,0.4,2.79,0.3,0.0,0.0,0.0,5.17,2.09,0.0,2.51,0.0,0.0,4.23,0.26,7.041
KS_SCOTT,2000,12.77400016784668,5.29,-87.87,12.64,12.83,19.08,19.58,-334.32,25.09,9.25,-573.82,1.02,1.78,2.08,0.05,0.11,0.86,2.25,4.18,1.91,0.22,1.4,0.0,0.0,2.12,0.24,7.868
KS_SCOTT,2001,12.77400016784668,3.35,-48.31,9.75,14.92,7.43,19.57,-287.89,26.91,2.34,-528.44,0.4,1.29,2.77,0.75,0.0,0.0,0.38,3.39,2.92,0.16,1.99,0.0,0.0,2.57,0.25,8.07
KS_SCOTT,2002,12.77400016784668,3.99,-122.6,5.32,13.83,9.74,20.25,-491.73,25.86,11.53,-784.43,0.85,1.53,2.46,0.52,0.47,0.0,0.81,6.52,1.58,0.16,0.99,0.0,0.0,1.4,0.17,7.667
KS_SCOTT,2003,12.77400016784668,3.99,-87.01,9.54,13.27,15.7,19.18,-323.36,27.03,3.68,-535.55,0.92,1.12,1.66,0.24,0.29,0.0,0.92,3.43,2.73,0.27,2.7,0.0,0.0,2.35,0.28,8.608
KS_SCOTT,2004,12.77400016784668,4.93,-92.24,7.84,12.34,19.89,19.11,-399.71,22.03,34.52,-619.73,1.27,1.73,1.55,0.0,0.0,0.45,4.99,4.28,0.87,2.44,0.0,0.0,2.65,0.0,0.2,10.962
KS_SCOTT,2005,12.77400016784668,4.99,-65.32,9.34,12.51,9.96,19.11,-372.6,25.65,4.9,-664.33,1.16,1.51,2.43,0.0,0.0,0.0,1.29,4.69,2.55,0.81,1.2,0.0,0.0,2.04,0.3,8.272
KS_SCOTT,2006,12.77400016784668,6.22,-145.61,5.3,15.52,4.52,21.02,-556.19,25.14,15.69,-858.56,0.09,0.89,3.16,0.82,0.17,0.0,0.99,7.7,1.2,0.21,0.2,0.0,0.22,1.35,0.25,7.734
KS_SCOTT,2007,12.77400016784668,2.39,-36.89,15.76,10.2,26.84,19.13,-209.93,25.01,6.4,-424.32,2.75,2.7,1.0,0.14,0.04,0.82,1.35,2.07,2.33,1.42,0.39,0.0,0.0,0.91,0.33,8.541
KS_SCOTT,2009,12.77400016784668,4.74,-140.78,10.71,11.37,30.06,19.44,-415.19,26.16,4.57,-678.9,2.16,1.48,2.0,0.28,0.22,2.26,0.0,5.24,2.6,0.0,0.6,0.0,0.0,2.22,0.29,9.953
KS_SCOTT,2010,12.77400016784668,3.21,-62.85,8.79,13.26,16.72,19.41,-311.56,25.46,14.12,-570.43,0.69,0.6,1.59,0.0,0.0,0.07,0.94,3.58,1.37,0.83,0.59,0.0,0.16,1.57,0.32,8.016
KS_SCOTT,2011,12.77400016784668,3.49,-107.96,5.28,12.77,11.59,19.41,-495.46,26.63,2.89,-812.41,1.03,1.14,2.21,0.03,0.0,0.0,0.51,7.28,2.84,0.0,1.74,0.0,0.0,4.42,0.19,8.474
KS_SEDGWICK,2000,13.996013803695527,5.12,-32.64,17.23,9.68,22.69,19.53,-181.99,26.73,25.62,-369.92,2.94,1.43,1.04,0.0,0.04,0.31,0.79,1.32,1.38,0.95,2.16,0.0,1.85,1.49,0.43,10.222
KS_SEDGWICK,2001,13.996013803695527,2.3,33.43,21.54,10.71,23.45,20.12,-74.27,28.1,3.05,-314.52,3.05,2.87,1.33,0.76,0.0,0.7,0.32,0.66,2.82,1.32,3.54,0.22,0.0,2.4,0.42,9.079
KS_SEDGWICK,2002,13.996013803695527,3.44,-59.32,6.91,6.67,4.19,18.5,-262.48,27.26,10.98,-458.9,4.82,6.17,3.2,0.0,0.0,0.0,0.0,2.67,1.66,1.09,2.09,0.0,0.0,0.4,0.37,9.146
KS_SEDGWICK,2003,13.996013803695527,1.29,-33.39,14.36,7.24,24.62,18.5,-181.58,28.32,9.03,-436.02,4.47,5.16,2.26,0.0,0.0,1.79,0.17,2.1,2.08,0.19,3.69,0.0,0.13,2.39,0.42,8.81
